,0
8280,8.081341422424189e-08
8281,2.391659003434528e-07
8282,2.9108702902944256e-07
8283,1.6653756460060003e-07
8284,5.276091725208127e-07
8285,2.192077870705243e-07
8286,1.457970447953379e-07
8287,1.5674573720955168e-07
8288,3.4149559196055285e-08
8289,4.8867367963478e-07
8290,1.405557212650677e-07
8291,1.1922294114450766e-07
8292,2.1021807849410214e-07
8293,1.4776288003719836e-07
8294,5.035911399390066e-07
8295,1.5600924578094457e-07
8296,6.12623526957548e-07
8297,2.86015961861592e-07
8298,3.2901362581200954e-07
8299,8.080656641841554e-07
8300,3.9282273264203965e-07
8301,1.8494626624417517e-07
8302,9.940779944070457e-08
8303,1.0019553988163094e-07
8304,3.4204818944155326e-07
8305,4.6502572265053866e-08
8306,5.139751046186488e-07
8307,1.8586983055193787e-07
8308,6.712313596358014e-07
8309,2.483234034389275e-07
8310,1.0737608217234438e-07
8311,2.2610872240642443e-07
8312,6.779098205694683e-08
8313,3.5639798035648244e-08
8314,3.6184683800582287e-07
8315,1.8116574963725437e-07
8316,4.0363433968753995e-08
8317,1.5737278105007904e-07
8318,5.080269718078542e-07
8319,8.05927720343994e-08
8320,3.368882393112282e-08
8321,4.4933940957988167e-07
8322,1.674044458938224e-07
8323,1.0307802725617632e-07
8324,3.24816957276944e-07
8325,9.615605170097962e-08
8326,5.051550501523416e-07
8327,1.7472120233592028e-07
8328,4.67339383229446e-07
8329,1.910885669404939e-07
8330,4.1913350259797055e-07
8331,2.6699175701566514e-07
8332,7.015358379318848e-08
8333,2.5061131317448004e-07
8334,6.967811242817103e-08
8335,7.150689681744229e-08
8336,1.1329024469411672e-07
8337,1.0053524421357697e-07
8338,8.981572507889889e-08
8339,1.1217965201885483e-07
8340,1.568164269010828e-07
8341,1.7040022485994783e-07
8342,1.8858802909921617e-07
8343,1.503821579197736e-06
8344,4.7682907810378076e-07
8345,2.9074072568756187e-08
8346,8.823290149456007e-08
8347,1.4469357480812184e-07
8348,3.727092384855513e-08
8349,1.9468381555849325e-07
8350,1.739541918058925e-07
8351,2.721677886926803e-07
8352,4.010893197126339e-07
8353,4.025709229775885e-07
8354,1.8320626753452233e-07
8355,1.986290182233239e-07
8356,9.069163398761965e-08
8357,8.439117330564264e-08
8358,8.539668407070818e-08
8359,4.5582295415691607e-07
8360,5.219663665795313e-08
8361,2.393501242731384e-07
8362,1.0096000355168199e-07
8363,4.063119824974656e-07
8364,2.339150053652725e-07
8365,4.814167956440684e-07
8366,4.4712589632933366e-07
8367,3.5607478846439247e-07
8368,1.6454514481984688e-07
8369,2.6067506319012783e-07
8370,1.0276687824893859e-07
8371,9.535855039993064e-08
8372,3.9063122061914157e-07
8373,5.417630438628022e-07
8374,2.000982366668919e-07
8375,3.4922405837734815e-07
8376,2.388892343885492e-07
8377,3.184361755799347e-07
8378,7.422358407223273e-07
8379,6.727464834727569e-07
8380,1.6204473893720444e-07
8381,3.9413574063277693e-07
8382,4.839135820918143e-07
8383,2.411833640090438e-07
8384,6.311089961498818e-08
8385,2.1826853834242196e-07
8386,1.0450096676813367e-07
8387,1.81984547706751e-07
8388,5.706934690486513e-08
8389,2.600354674730581e-07
8390,5.939319114485634e-07
8391,3.413781440513002e-07
8392,5.4610838602351387e-08
8393,3.3610547848208813e-07
8394,1.8924004475724425e-07
8395,1.4717253315008388e-07
8396,2.385221185551771e-07
8397,9.599401169178913e-08
8398,6.767629821229975e-08
8399,5.7043244280329433e-08
8400,5.434326258898691e-07
8401,4.3419932726360243e-07
8402,8.256376209674131e-08
8403,6.821574524011139e-08
8404,3.936022560501253e-07
8405,1.2771173073326525e-07
8406,1.9542495854561032e-07
8407,2.378024162119133e-07
8408,4.1917095074469527e-08
8409,6.478039498074411e-07
8410,5.433399190902811e-07
8411,1.2061132751645803e-07
8412,4.117549849298473e-07
8413,2.43265256222552e-07
8414,4.019937138893964e-07
8415,4.191952179881214e-07
8416,6.118609394358705e-07
8417,2.867751506880944e-07
8418,3.4041755985418663e-07
8419,1.8113134869744666e-07
8420,2.3525764210295024e-07
8421,2.593430621600412e-07
8422,2.303840431851921e-07
8423,3.972132605829864e-07
8424,9.764152428531501e-07
8425,8.1206557706518e-08
8426,2.750750325708214e-07
8427,1.284808456397907e-07
8428,7.952297895069819e-07
8429,9.503513300329889e-08
8430,3.447621392648531e-07
8431,9.408124001204025e-08
8432,1.0581427225278247e-07
8433,9.807182713222438e-08
8434,4.1652494102164144e-08
8435,1.5294844872760775e-07
8436,3.2203890672449644e-07
8437,2.64569458546416e-07
8438,6.421477281957267e-07
8439,8.854060586014283e-08
8440,1.5022708775981808e-07
8441,1.2000634425835789e-07
8442,2.828467038087427e-07
8443,9.693160493519619e-08
8444,2.386861006197023e-07
8445,2.479634365117308e-07
8446,1.200912258012977e-07
8447,2.4596073779521146e-07
8448,5.045690546152775e-07
8449,1.5819102195940996e-07
8450,1.402763202112972e-07
8451,2.0404077250985585e-07
8452,1.5419561013430623e-07
8453,4.7080344956647844e-08
8454,1.0011906571160913e-07
8455,7.593029829575842e-08
8456,5.637862760646116e-08
8457,1.6288545009393843e-07
8458,1.4195545883303946e-07
8459,3.009606347325829e-07
8460,2.762461277629821e-08
8461,1.0847256685932539e-07
8462,5.669158892850713e-07
8463,1.2487359723764338e-07
8464,7.189660461803414e-08
8465,1.3402906610578623e-07
8466,3.6174624928606364e-07
8467,3.054073102394629e-08
8468,8.115023129726758e-08
8469,1.5356888164836045e-07
8470,1.8648785659762394e-07
8471,2.614645226242059e-07
8472,8.722476257415669e-08
8473,3.894109563914984e-07
8474,2.8679732851196937e-07
8475,5.983266898116068e-07
8476,3.0905329788298846e-07
8477,2.5039538086186226e-07
8478,1.922386825214555e-07
8479,6.530830241727775e-08
8480,5.359190478245827e-07
8481,1.9405267504479725e-07
8482,1.6487572862266635e-07
8483,2.838901324883521e-07
8484,2.226396390264135e-07
8485,6.312482812745363e-08
8486,2.0205913080374013e-07
8487,5.307268874472562e-07
8488,4.6566685360334457e-07
8489,1.8329552797501426e-07
8490,8.887788721163454e-08
8491,9.151724201216616e-08
8492,8.942275270185239e-08
8493,3.74376282859644e-07
8494,9.208344970256529e-08
8495,5.637336401606949e-08
8496,5.773549325266024e-07
8497,3.2901976330153447e-07
8498,1.5389202235987964e-07
8499,8.624634243089936e-08
8500,2.1532094919009473e-07
8501,4.280318000289161e-07
8502,2.0117948624232365e-07
8503,2.0209281210220015e-07
8504,2.1887518010094878e-07
8505,1.3535533363139125e-07
8506,1.9737726352667776e-07
8507,1.1473669867188511e-07
8508,1.261362014678282e-07
8509,6.883356835835451e-08
8510,1.609488272415609e-07
8511,1.3132901826777346e-07
8512,1.4332341619652342e-07
8513,1.6835980530180278e-07
8514,4.548357194324505e-07
8515,2.084627708498719e-07
8516,1.5383414817529075e-07
8517,4.2184582205799075e-07
8518,1.1734152112322614e-07
8519,5.800312900097446e-07
8520,7.883457669235976e-08
8521,1.1556459559717863e-07
8522,1.246746381880669e-07
8523,1.407103452487117e-07
8524,1.5246811537064214e-07
8525,1.3744880640536574e-07
8526,1.843721262331019e-07
8527,9.017962087219028e-08
8528,2.3997132187928666e-07
8529,6.320573196110309e-08
8530,1.0702012210016193e-07
8531,1.1603737784267106e-07
8532,3.5616740836532765e-07
8533,3.1259109635121663e-07
8534,1.0486850082333912e-07
8535,2.149568625710414e-07
8536,6.29982492455281e-08
8537,5.795494850516714e-07
8538,3.5305999828967966e-08
8539,1.2929000737184568e-07
8540,1.4441668825760431e-07
8541,9.15469639491598e-08
8542,2.114227759970091e-07
8543,1.2269900424422635e-07
8544,3.129125273072426e-07
8545,7.750489105969862e-08
8546,4.191169364602212e-07
8547,7.160438858270418e-08
8548,1.1796637017364092e-07
8549,3.323360121620867e-07
8550,3.7618828471626033e-07
8551,2.524703932829742e-07
8552,1.2808472493524513e-07
8553,7.916549586496644e-07
8554,1.2524396759773267e-07
8555,4.2510399904266946e-07
8556,2.150047319149819e-07
8557,5.022740953478262e-07
8558,6.839298349405578e-08
8559,4.908698402817401e-07
8560,4.296084505420566e-07
8561,2.876867737905026e-07
8562,5.6817453819777916e-08
8563,5.967760500922318e-07
8564,1.0470649621907682e-07
8565,1.9409218892390993e-07
8566,1.3841928556880694e-07
8567,3.141594773902773e-08
8568,2.1817506738326188e-07
8569,1.9640624876102363e-07
8570,4.0194273680964834e-07
8571,6.743233017708068e-08
8572,1.9901123842655782e-07
8573,5.1662604969773167e-08
8574,1.0298563112851337e-07
8575,4.687162491399406e-08
8576,3.9825040861786946e-07
8577,6.120245307312841e-07
8578,1.9404972244347314e-07
8579,8.342998076314744e-08
8580,2.3760672265808032e-07
8581,2.2876450310397654e-07
8582,1.9847590648818123e-07
8583,3.6601491317962177e-07
8584,2.0917357321103045e-07
8585,1.388595718235178e-07
8586,8.029536189235377e-07
8587,9.111016021869633e-08
8588,3.020947872631096e-07
8589,8.665896920673592e-08
8590,7.26628598921791e-07
8591,3.377664613109684e-07
8592,6.005351522228889e-07
8593,3.2179881757367967e-07
8594,4.376928822952055e-07
8595,5.283147826528373e-07
8596,2.6189551948520105e-07
8597,7.390629135980473e-07
8598,1.3657054204922026e-07
8599,8.684829713962969e-08
8600,2.0770634684952458e-07
8601,2.242032530639359e-07
8602,2.3306588067398546e-07
8603,1.7354413246163683e-07
8604,1.652554974413601e-07
8605,4.896001910124447e-08
8606,7.085394089287724e-08
8607,1.2361751059960286e-07
8608,9.878783135791652e-07
8609,2.822952889718915e-07
8610,2.896165870605311e-07
8611,4.4245701651328697e-08
8612,1.9946100177026926e-07
8613,3.5129700758540773e-07
8614,1.1123758603964052e-07
8615,3.2420917672030924e-07
8616,1.9080180746601636e-07
8617,3.11930843308638e-07
8618,1.579318748413556e-07
8619,5.272486196637299e-07
8620,4.2338029669052395e-07
8621,3.7937543464681565e-07
8622,4.867555460108201e-07
8623,1.1219042202141085e-07
8624,9.673384462939409e-08
8625,1.5096639299614415e-07
8626,1.244637233853493e-07
8627,1.5910643276845246e-07
8628,3.9978968053798987e-07
8629,6.394574302098974e-08
8630,7.994395117228753e-08
8631,1.3018654976684543e-07
8632,1.0517231817892022e-07
8633,8.643664258850542e-08
8634,4.253577482178082e-08
8635,2.9664462200613074e-07
8636,4.519812142558833e-07
8637,9.935453978486477e-08
8638,1.309037075349549e-07
8639,2.6301211760085534e-07
8640,2.1161538191959597e-07
8641,2.1744328449208855e-07
8642,1.273750162675884e-07
8643,3.2212853430251164e-07
8644,4.1109313691960795e-07
8645,1.6688483126813466e-07
8646,2.753271095216909e-07
8647,6.237052150593224e-08
8648,6.400878408373734e-07
8649,2.808567183315924e-07
8650,2.195906363900448e-07
8651,2.6092768390360846e-07
8652,8.470791557109867e-08
8653,4.0597565986443367e-07
8654,1.9129209326980552e-07
8655,3.151074154884272e-07
8656,1.5677482963592284e-07
8657,2.3923041978089274e-07
8658,4.914224026166298e-07
8659,3.6414198905955716e-07
8660,1.6991316657850282e-07
8661,1.1820858750231725e-07
8662,1.3838916676415374e-07
8663,1.3045806925522365e-07
8664,6.314790393748499e-07
8665,5.380229169776636e-07
8666,1.992073747438161e-07
8667,5.1525577562831214e-08
8668,3.37848263759526e-08
8669,5.294677999959074e-08
8670,2.3046541284250146e-07
8671,1.7560982173216025e-07
8672,3.6020627015774717e-07
8673,5.186331389178484e-07
8674,5.263822079809067e-07
8675,2.6051104443198243e-07
8676,5.504816521207325e-08
8677,1.1422168674371335e-07
8678,2.388442489530224e-07
8679,1.9964879048281598e-07
8680,3.1812463331954325e-07
8681,2.4530173850987414e-07
8682,1.752358895417341e-07
8683,4.450605958105593e-08
8684,2.5923353294893273e-07
8685,1.668143120192039e-07
8686,3.675667840566277e-07
8687,1.1422911812424826e-07
8688,1.66594997258282e-07
8689,7.564122223495503e-08
8690,6.767212540294995e-07
8691,1.0798078889663343e-07
8692,2.7079612418586517e-07
8693,1.8700725992460088e-07
8694,1.632933109442936e-07
8695,2.939546486920105e-07
8696,1.647082309263899e-07
8697,7.323927312954978e-08
8698,1.1424720028505986e-07
8699,1.7867350322266688e-07
8700,1.4904861951134928e-07
8701,4.310681214887103e-07
8702,5.085493112302403e-07
8703,9.397003913033277e-07
8704,7.217305669128705e-08
8705,1.2694110011905206e-07
8706,1.6199068731181238e-07
8707,4.5814562471635563e-07
8708,5.793137061250343e-07
8709,3.204760438795491e-07
8710,3.9346126280910345e-07
8711,4.451034431895581e-07
8712,1.0771068787297072e-07
8713,1.0330334546429033e-07
8714,6.199503364152646e-08
8715,2.4380121178295046e-07
8716,7.351977526961374e-08
8717,1.1882191567801995e-07
8718,4.1433687606097487e-07
8719,6.221341664645406e-07
8720,2.0261288525256587e-07
8721,1.180686168275966e-07
8722,6.284827976598082e-07
8723,1.0510467480113393e-07
8724,1.30377546322497e-07
8725,3.424069237806462e-07
8726,1.348065544014875e-07
8727,1.6719020410405797e-07
8728,3.17587770400529e-07
8729,1.5119396432619308e-07
8730,3.2448529006915773e-07
8731,1.2357866727073553e-07
8732,3.466302005550451e-07
8733,4.622740441899756e-07
8734,1.5981792991623794e-07
8735,2.9830184116789037e-07
8736,1.4990017108919397e-07
8737,4.420607704471528e-08
8738,5.730890954515966e-07
8739,4.2602996644485386e-07
8740,2.730894654166172e-07
8741,2.138691855525254e-07
8742,1.1688288430067795e-07
8743,1.8569877386756037e-07
8744,3.862010932399632e-08
8745,5.9128859684938917e-08
8746,3.387443308069381e-07
8747,3.2871437362882706e-07
8748,3.225104946795007e-07
8749,1.285319643680729e-07
8750,1.1850566600031222e-07
8751,7.16588201261012e-08
8752,2.289416940398012e-07
8753,3.8311830053366986e-07
8754,1.0660933616266266e-07
8755,1.3114163899590598e-07
8756,1.9801493534541177e-07
8757,1.3312152968712533e-07
8758,4.732745971950465e-07
8759,1.6002231328572957e-07
8760,1.2901755719310017e-07
8761,3.4972394699798333e-07
8762,3.2009838630885186e-07
8763,1.83493320008695e-07
8764,3.301597139028435e-07
8765,3.395632430305202e-07
8766,6.882379681209044e-08
8767,1.1165121271802996e-07
8768,5.789064306245905e-07
8769,1.2325209200751518e-07
8770,5.8389832213229223e-08
8771,4.0411283703140576e-08
8772,3.628225834746769e-07
8773,1.1739622283660899e-07
8774,2.996271618757041e-07
8775,2.848093018864122e-07
8776,2.3289560927212742e-07
8777,2.0755380789048105e-07
8778,2.418427795465301e-07
8779,1.3378978902055139e-07
8780,1.5010948986698143e-07
8781,3.116676098971445e-07
8782,1.5275430302937183e-07
8783,2.566130457343215e-07
8784,5.828911288275073e-07
8785,4.864731474785256e-07
8786,5.955132677410488e-07
8787,1.6926785632739574e-07
8788,4.1213280994697934e-07
8789,9.28887803629916e-08
8790,3.493612163396376e-07
8791,2.17071693256729e-07
8792,1.6902315776969104e-07
8793,1.0765095591769148e-07
8794,6.267833258891262e-07
8795,1.0431938520761691e-07
8796,2.3288992423495204e-07
8797,1.859124693558663e-07
8798,2.394287601247037e-07
8799,1.9633238481494663e-07
8800,2.2866860572061772e-07
8801,1.0529568522514853e-07
8802,8.109429068926401e-08
8803,5.968590379001561e-08
8804,2.203879646717019e-07
8805,3.952885591663496e-08
8806,3.599095381229749e-07
8807,6.76504822292571e-08
8808,1.1903042993424888e-07
8809,3.6507377478988957e-07
8810,2.1515740634782518e-07
8811,4.1674943205604184e-08
8812,3.318484009767593e-07
8813,1.9627296148054325e-07
8814,7.156878452178608e-08
8815,5.434215822662702e-07
8816,7.030933302817035e-07
8817,3.327901282586664e-07
8818,2.6343631974710717e-07
8819,7.788740669075382e-08
8820,3.5334364083995576e-07
8821,9.333010141784216e-08
8822,4.13665512908474e-07
8823,7.042316452622594e-08
8824,1.803234331376131e-07
8825,1.905797409180204e-07
8826,2.965763937042876e-07
8827,3.046043114995872e-08
8828,2.3482562822287956e-07
8829,2.0786622538810956e-07
8830,2.56163804507821e-07
8831,3.1420704795048943e-07
8832,1.8767072212756555e-07
8833,3.3280432126356014e-07
8834,1.664288650513403e-07
8835,2.8235311164548526e-07
8836,1.80147399194396e-07
8837,1.4298902140786485e-07
8838,1.7637331061653236e-07
8839,4.135429812535448e-07
8840,8.834234736350377e-08
8841,3.214316656387262e-07
8842,7.424409250986462e-08
8843,1.092434183088323e-06
8844,4.611624567605987e-07
8845,8.930154651217492e-07
8846,1.4631148973812144e-07
8847,2.781800962280477e-07
8848,4.870917858781103e-07
8849,2.823706458645201e-07
8850,2.3712807326460653e-07
8851,8.843248904511011e-08
8852,1.610599086786945e-07
8853,1.2734363221783037e-07
8854,1.8007066106011955e-07
8855,3.098596522148509e-07
8856,4.6304717479806203e-07
8857,1.0189205078309307e-07
8858,7.185715722553537e-07
8859,9.295773744000432e-07
8860,1.5904092147498755e-07
8861,1.0281144522869344e-07
8862,9.970470929346627e-08
8863,9.972605857354114e-08
8864,2.2093929861695832e-07
8865,2.092907086001262e-07
8866,1.4768641769221713e-07
8867,1.5593434796504908e-07
8868,6.17966723139029e-08
8869,2.09689592075106e-07
8870,2.889288217454623e-07
8871,1.4271482148781848e-07
8872,3.4285435859576815e-07
8873,4.6838689182866676e-07
8874,1.529876467166957e-07
8875,4.5977218625973057e-07
8876,1.8891905894838e-07
8877,1.1098827287358974e-07
8878,3.317907981158369e-07
8879,3.995758514436132e-07
8880,6.141187987030538e-08
8881,1.0235751075338368e-07
8882,8.066934194156127e-08
8883,3.4911387743852925e-07
8884,5.5153171222782214e-08
8885,3.533445216224757e-08
8886,7.030266061742179e-07
8887,3.1127552470429597e-07
8888,8.316726388999521e-08
8889,6.017161036109061e-08
8890,4.0005247271827436e-07
8891,5.423030210543929e-07
8892,3.384083312476622e-07
8893,6.750944225007696e-08
8894,9.842273940856137e-07
8895,1.0049120657959985e-07
8896,1.5915336514807726e-07
8897,3.114471793110061e-07
8898,3.593481218869757e-07
8899,2.5551066328648614e-07
8900,1.2355666690668355e-06
8901,6.609361976211802e-08
8902,1.0738899791350419e-07
8903,3.685466277213071e-08
8904,9.092277399947722e-08
8905,9.798927280819654e-08
8906,2.5734028445995744e-07
8907,4.998300827188976e-07
8908,4.919289521830319e-07
8909,1.1745554787508432e-07
8910,2.580299601569369e-07
8911,1.225906266602733e-07
8912,1.0621036255042836e-07
8913,3.655563194972243e-07
8914,1.1252323239998573e-07
8915,7.502202729856545e-07
8916,4.720004986474392e-07
8917,1.4910752991000447e-07
8918,2.485050007672853e-07
8919,2.4847606830790176e-07
8920,7.320422889008042e-08
8921,1.0341170295335486e-07
8922,1.6101402716049586e-07
8923,2.3265284170710693e-07
8924,1.442528805510753e-07
8925,2.632773545447339e-07
8926,1.567421543284517e-07
8927,1.4909170126739797e-07
8928,3.8804382396377465e-07
8929,6.212018622932823e-08
8930,3.237683118279693e-07
8931,2.0497159409516373e-07
8932,9.663690249275339e-08
8933,3.506117257196208e-07
8934,2.805247102958583e-07
8935,6.057231883073096e-08
8936,2.1748029149531293e-07
8937,9.770287478603266e-08
8938,8.489945916199497e-08
8939,4.397712104281275e-07
8940,3.893684940919451e-07
8941,1.3324429698908557e-07
8942,8.103557161651917e-08
8943,2.231867616512452e-07
8944,1.3674399164402484e-07
8945,5.413622621776196e-07
8946,1.377930013886064e-07
8947,4.476035608204778e-07
8948,1.0048045313324978e-07
8949,2.8636336269367625e-07
8950,4.0188967938266996e-07
8951,1.6500498043149547e-07
8952,8.303672714678311e-08
8953,2.462011407741019e-07
8954,1.0792064164686117e-07
8955,8.689948317525572e-08
8956,5.119595910561544e-07
8957,1.0986245433895297e-07
8958,3.1223475343861073e-07
8959,6.912817644450461e-08
8960,3.115090969894888e-07
8961,7.623063184643808e-07
8962,7.605882552391273e-08
8963,4.683587947022911e-07
8964,1.58904801461346e-07
8965,3.042747514227007e-07
8966,9.8630987222947e-08
8967,2.2677918178144419e-07
8968,1.0385600289997572e-07
8969,5.137845735964659e-07
8970,5.170948394865257e-08
8971,4.1231873307711143e-07
8972,3.575393589625327e-07
8973,1.2609408585973053e-07
8974,1.1856440538847783e-07
8975,1.6010414867449143e-07
8976,1.6080453482015283e-07
8977,6.602647296917026e-08
8978,1.9619342234753413e-07
8979,5.999354222983821e-07
8980,2.7062966987109233e-07
8981,1.7609093066080664e-07
8982,8.925585400140753e-08
8983,1.3811714432416524e-07
8984,1.6183868794115663e-07
8985,2.8928711378057953e-07
8986,4.104587189922803e-07
8987,5.842756402801363e-07
8988,5.537925464682677e-07
8989,1.0170497373323558e-07
8990,3.273654837444229e-07
8991,2.773985958150794e-07
8992,2.448175380340064e-07
8993,2.5774291771721014e-07
8994,4.5577772273396963e-07
8995,5.806119806664047e-08
8996,2.4890318097725935e-07
8997,2.915188669483519e-07
8998,4.832349510619749e-07
8999,6.017286068028764e-07
9000,8.859233208220209e-08
9001,8.26740844276376e-08
9002,3.0362115827722486e-07
9003,1.1938457612732597e-07
9004,1.0525019557910629e-07
9005,3.758237950447894e-08
9006,1.2156085180236493e-07
9007,2.2527246279503583e-07
9008,1.5802513847233576e-07
9009,3.3377029143094194e-07
9010,1.8005816360185504e-07
9011,8.86310640581488e-08
9012,1.689313379903053e-07
9013,1.2459220129305402e-07
9014,7.873504125240228e-08
9015,4.3817333306751544e-07
9016,1.3234143373014954e-07
9017,2.5555983034318356e-07
9018,8.291928080710608e-08
9019,5.958079179938584e-07
9020,3.5514518121653396e-07
9021,4.5054725864044545e-07
9022,1.5402318534526965e-07
9023,2.8398322378633713e-07
9024,6.930637035757376e-07
9025,1.793898891068564e-07
9026,2.2328626376375895e-07
9027,2.0075021980674305e-07
9028,2.672329204854312e-07
9029,1.5846271826784158e-07
9030,9.71086634145771e-08
9031,2.5719874136175744e-08
9032,1.9155549827989005e-07
9033,5.54496877450848e-07
9034,5.878499056098595e-08
9035,4.7338944311844636e-08
9036,9.966665749052491e-08
9037,1.3643961862124458e-07
9038,4.760889685381671e-07
9039,2.0619783273696578e-07
9040,1.7407383124812234e-07
9041,1.6450647103506282e-07
9042,6.389577640089398e-08
9043,1.4974679603758822e-07
9044,1.487784091818865e-07
9045,5.6805615127786586e-08
9046,9.040449226192847e-08
9047,2.7633372589497083e-07
9048,1.6683214745210704e-07
9049,5.297024061865197e-07
9050,3.523832348804224e-07
9051,1.050880260179581e-07
9052,1.1846875864755416e-07
9053,8.396243768415085e-08
9054,1.4724009102942148e-07
9055,4.397283822584931e-07
9056,1.5002037779564646e-07
9057,9.442587941313279e-08
9058,1.365491869619898e-07
9059,4.212911121020787e-07
9060,7.468156232589698e-08
9061,3.4145972198584125e-07
9062,3.985805839892561e-08
9063,1.9794370675109822e-07
9064,4.0994962742300594e-07
9065,1.7865651821729136e-07
9066,2.7769743530885586e-07
9067,1.2869036144868056e-07
9068,4.035556852350742e-07
9069,1.7207773802382396e-07
9070,2.1858264745567205e-07
9071,3.158818318182591e-08
9072,5.05200424648405e-07
9073,1.2684791382492113e-07
9074,1.4102386746102804e-07
9075,7.933542049595815e-08
9076,6.353273967510053e-07
9077,2.301000529122248e-07
9078,3.079735615486525e-07
9079,7.668702775442667e-08
9080,1.200404550497035e-07
9081,2.7725569071756896e-07
9082,1.6857159982163682e-07
9083,3.756405678377277e-07
9084,4.947089386295951e-08
9085,2.2633346058559185e-07
9086,1.467517010585187e-07
9087,9.004825735761856e-08
9088,2.8109257903677735e-07
9089,3.3980518429720996e-07
9090,7.084117180186847e-08
9091,2.9574311249651127e-07
9092,1.5999251302473442e-07
9093,2.4797959164927423e-07
9094,1.802198602963748e-07
9095,6.212159525027933e-08
9096,4.635870943533941e-07
9097,2.1651428154961545e-07
9098,9.455946198996856e-08
9099,3.601720092604618e-07
9100,4.1734044050256425e-07
9101,1.4204508189644499e-07
9102,4.6808023910273495e-08
9103,1.1259071832480165e-07
9104,3.593606054702787e-07
9105,1.388782087194845e-07
9106,1.9012640278181683e-07
9107,6.586214918917792e-08
9108,1.390690998496935e-07
9109,5.018819497775129e-08
9110,1.5466709259186785e-07
9111,5.0061452981211806e-08
9112,2.414872209522558e-07
9113,2.6687158624155616e-07
9114,2.2740111168512476e-08
9115,2.715876948583342e-07
9116,6.376386770064242e-08
9117,3.592098772134359e-07
9118,1.7067967325071857e-07
9119,1.1840500210798283e-07
9120,1.6141905366407262e-07
9121,1.3327244784563848e-07
9122,5.364643557941936e-07
9123,2.7394985074898425e-07
9124,4.577529940452293e-08
9125,1.239035587862732e-07
9126,3.562652393751983e-07
9127,5.387223130495861e-07
9128,1.146039703953476e-07
9129,7.058735244631824e-08
9130,3.2820337051928057e-07
9131,3.598301270975342e-07
9132,1.5524405957375371e-07
9133,3.2596147124762397e-07
9134,5.072691359006737e-07
9135,8.577260135535273e-08
9136,2.885556339356976e-07
9137,3.0003882860929093e-07
9138,1.7535281317811213e-07
9139,3.601520468971217e-07
9140,3.8580802789551804e-07
9141,3.7220690229845704e-07
9142,2.5134033810506595e-07
9143,2.286990597187182e-07
9144,1.889267288782043e-07
9145,1.6556424087826436e-07
9146,1.459038963297455e-07
9147,2.806648741630688e-07
9148,1.9928696398338085e-07
9149,2.7082774781585925e-07
9150,3.5164513535872765e-07
9151,3.54503392810218e-07
9152,2.0571059748224074e-07
9153,3.457599119590743e-08
9154,7.327320469932272e-08
9155,2.8297677272362903e-07
9156,4.6146605235372174e-07
9157,2.671396560110399e-07
9158,1.8176883051278057e-07
9159,4.966464297806958e-07
9160,3.950793097030495e-07
9161,6.458259159833394e-08
9162,1.051995072737088e-06
9163,1.3407723517512062e-07
9164,1.3702399438320109e-08
9165,1.1078608799900627e-07
9166,1.3852317525296708e-07
9167,7.680547343877542e-08
9168,4.7760395267879856e-08
9169,3.53703573536207e-07
9170,1.1226785996816027e-07
9171,3.163881030896485e-08
9172,1.0119774412123392e-07
9173,2.5605418058095824e-07
9174,2.7494588734678325e-07
9175,1.844770958793769e-07
9176,2.4778667352677527e-07
9177,2.0953288891883198e-07
9178,7.346297430200324e-08
9179,1.7025642043892858e-07
9180,1.7968141766171348e-07
9181,4.0690946401949954e-07
9182,1.99701296108773e-07
9183,6.067492657345923e-07
9184,3.595869474109069e-07
9185,7.413807979811851e-07
9186,4.1686647597926996e-07
9187,8.068671912123793e-08
9188,5.195746270658467e-07
9189,4.847135818023219e-07
9190,1.212261858840269e-07
9191,3.0695911561320665e-07
9192,3.1055973917265623e-07
9193,9.150880947845278e-08
9194,1.387708656131062e-07
9195,1.8471739102547284e-07
9196,3.8502286999187486e-07
9197,1.6609697526299147e-07
9198,6.590560009689434e-07
9199,1.291527813626281e-07
9200,1.0345764280563252e-07
9201,3.421486800179939e-07
9202,2.3486845731568375e-07
9203,3.563270725264826e-07
9204,1.580446469678584e-07
9205,6.595625084818572e-07
9206,1.1265924125718584e-07
9207,5.0893114678149905e-08
9208,3.4888296742880667e-07
9209,6.62020472259148e-08
9210,1.575063638878154e-07
9211,1.0497739055190552e-07
9212,6.243432678128444e-07
9213,1.9242688592361035e-07
9214,2.8814773965966746e-07
9215,1.6826862730895128e-07
9216,3.2072687644010735e-07
9217,5.134529254966182e-07
9218,2.7096645193546254e-07
9219,3.739822528247254e-07
9220,3.5358616568496705e-07
9221,2.765046238971122e-07
9222,9.186511564208919e-08
9223,3.53809148931722e-07
9224,5.112400818868645e-07
9225,1.037601967211817e-07
9226,3.2143268072857e-07
9227,7.161914671479648e-08
9228,1.106491137477137e-07
9229,9.567533191367489e-07
9230,5.476311759638919e-07
9231,1.891067194222435e-07
9232,1.1893945543959145e-07
9233,5.753495183430253e-08
9234,3.50046217490617e-07
9235,1.4777403493058314e-07
9236,6.851514347877738e-07
9237,7.163295355139457e-07
9238,2.7311998232482627e-07
9239,3.2201755369867824e-07
9240,2.5878696069119385e-07
9241,3.695996660903331e-07
9242,5.591824099060631e-07
9243,1.7918109616647233e-07
9244,4.6886387091510447e-07
9245,1.0139060187773094e-07
9246,2.5576441493365285e-07
